Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/order,202,198,20000,20013.37668469803,19988.954465836287,20072.578304447234,290.3712871287129,1.130356585492754,1.107973286770125,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
POST,/api/restock,94,89,20000,19883.42071506888,15772.347484715283,20025.920792482793,278.4255319148936,0.5260075199817766,0.49802839657849063,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
POST,/api/restock [setup],35,24,20000,19318.444096297026,14776.663566939533,20049.103325232863,231.42857142857142,0.19585386382300193,0.13429979233577274,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
,Aggregated,331,311,20000,19902.988461921064,14776.663566939533,20072.578304447234,280.7462235649547,1.8522179692975325,1.7403014756843884,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
