Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/order,16,0,7200,7465.939560031984,4302.267731167376,10242.73033440113,404.3125,0.27842031686403024,0.0,7200,7900,9100,9100,9200,10000,10000,10000,10000,10000,10000
POST,/api/restock,11,0,6100,6238.817226141691,3303.717094473541,8738.023473881185,707.2727272727273,0.1914139678440208,0.0,6100,6800,7900,7900,8200,8700,8700,8700,8700,8700,8700
POST,/api/restock [setup],3,0,4600,4872.661352468033,2292.129854671657,7678.845983929932,1489.0,0.05220380941200567,0.0,4600,4600,7700,7700,7700,7700,7700,7700,7700,7700,7700
,Aggregated,30,0,6900,6756.666883515815,2292.129854671657,10242.73033440113,623.8666666666667,0.5220380941200566,0.0,6900,7600,7900,8300,9200,9200,10000,10000,10000,10000,10000
