Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/order,70,65,20000,19975.18236371023,19184.34387911111,20066.203457303345,295.2142857142857,1.519843795939518,1.411283524800981,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
POST,/api/restock,60,60,20009.31710191071,20099.64618291706,20009.31710191071,20234.17006060481,288.0,1.302723253662444,1.302723253662444,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
POST,/api/restock [setup],70,70,20072.25571013987,20161.27834426505,20072.25571013987,20245.26302423328,288.0,1.519843795939518,1.519843795939518,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
,Aggregated,200,195,20000,20077.655102666467,19184.34387911111,20245.26302423328,290.525,4.34241084554148,4.233850574402942,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
