Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/order,45,45,20000,19444.989714874988,18017.361275851727,20081.0880176723,516.6888888888889,0.5393869186727867,0.5393869186727867,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
POST,/api/restock,26,26,18000,16258.378754871395,779.1521670296788,19807.3122613132,539.0,0.3116457752331656,0.3116457752331656,18000,18000,18000,18000,19000,19000,20000,20000,20000,20000,20000
POST,/api/restock [setup],14,14,18000,14969.6381076106,756.7430576309562,19858.175930567086,539.0,0.1678092635870892,0.1678092635870892,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000
,Aggregated,85,85,19000,17733.144921206815,756.7430576309562,20081.0880176723,527.1882352941177,1.0188419574930414,1.0188419574930414,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
