Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/order,59,59,19000,15096.34936722469,1786.9124868884683,20072.74750061333,527.6949152542373,0.6786463791905154,0.6786463791905154,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000
POST,/api/restock,31,31,16000,13596.957132130141,445.0795501470566,20057.97162372619,537.6774193548387,0.3565769111001013,0.3565769111001013,16000,17000,18000,18000,19000,20000,20000,20000,20000,20000,20000
POST,/api/restock [setup],14,14,18000,15177.254556013006,976.8917048349977,20079.30809725076,539.0,0.16103473404520705,0.16103473404520705,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000
,Aggregated,104,104,18000,14660.306226408396,445.0795501470566,20079.30809725076,532.1923076923077,1.1962580243358238,1.1962580243358238,18000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000
