Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/order,140,140,20000,19585.66596747509,18250.095144845545,20189.060455188155,535.4142857142857,2.8957168584344988,2.8957168584344988,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
POST,/api/restock,90,90,16000,13656.64980902026,5900.471710599959,19232.628299854696,539.0,1.8615322661364635,1.8615322661364635,16000,17000,17000,18000,19000,19000,19000,19000,19000,19000,19000
POST,/api/restock [setup],70,70,6200,6598.182092194578,5933.606822043657,7232.327755540609,539.0,1.4478584292172494,1.4478584292172494,7000,7000,7100,7100,7200,7200,7200,7200,7200,7200,7200
,Aggregated,300,300,18000,14776.548215706522,5900.471710599959,20189.060455188155,537.3266666666667,6.205107553788212,6.205107553788212,18000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000
